EmployeeID,Age,Gender,Department,JobRole,MonthlyIncome,SalaryBand,TotalWorkingYears,YearsAtCompany,YearsInRole,NumCompaniesWorked,TrainingTimesLastYear,PromotionsLast5Years,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,OverTime,MaritalStatus,DistanceFromHome,Education,StockOptionLevel,Attrition
E201672,31,Male,IT,Data Analyst,34776,High,21,5,9,3,6,0,1,3,2,2,No,Single,15,Doctor,0,Yes
E201673,49,Male,R&D,Team Lead,135613,Medium,9,1,12,1,0,0,3,3,2,3,No,Single,54,Below College,0,No
E201674,40,Female,Sales,Finance Analyst,115063,Low,6,12,4,9,3,0,3,2,1,2,Yes,Married,53,Bachelor,0,No
E201675,50,Male,Sales,Data Analyst,77427,High,8,8,3,2,8,0,1,1,3,4,Yes,Divorced,2,Below College,2,No
E201676,43,Female,IT,Team Lead,149069,High,24,12,12,4,7,1,2,1,1,4,Yes,Married,18,Bachelor,1,No
E201677,39,Male,R&D,Developer,124887,High,14,13,5,8,7,0,3,2,2,1,Yes,Married,39,Bachelor,2,No
E201678,56,Male,HR,Sales Executive,81086,Medium,12,18,1,6,2,0,3,1,2,3,Yes,Single,22,Bachelor,2,Yes
E201679,23,Female,IT,Sales Executive,122231,High,25,10,13,2,4,1,1,4,2,4,Yes,Married,28,Master,0,No
E201680,47,Male,R&D,Laboratory Technician,144422,Medium,20,13,3,3,3,0,2,1,1,3,Yes,Married,30,Doctor,0,Yes
E201681,39,Male,Sales,Team Lead,135673,High,22,15,11,1,7,1,4,2,4,2,Yes,Divorced,13,Bachelor,1,Yes
E201682,43,Male,R&D,Finance Analyst,83308,Low,27,9,6,7,6,1,4,4,2,1,No,Divorced,56,College,2,No
E201683,51,Female,Sales,Sales Executive,35797,High,37,19,0,5,6,0,3,3,2,1,Yes,Married,3,Bachelor,1,No
E201684,55,Male,IT,Data Analyst,122535,Low,11,15,12,2,9,0,4,2,3,2,Yes,Married,3,Doctor,1,No
E201685,53,Male,Marketing,Finance Analyst,25302,Medium,23,1,10,4,9,1,1,2,4,4,No,Divorced,45,Doctor,1,No
E201686,55,Female,IT,Team Lead,83172,Low,12,15,2,4,6,0,3,1,3,3,Yes,Single,53,Master,1,Yes
E201687,21,Male,Finance,Data Analyst,58059,High,39,13,0,0,0,1,3,4,2,3,No,Divorced,26,Bachelor,0,No
E201688,34,Male,Finance,Research Scientist,20908,High,1,17,1,4,6,1,2,2,4,3,Yes,Divorced,4,College,1,Yes
E201689,53,Male,Finance,Manager,80252,Medium,38,5,8,5,3,0,4,4,3,4,Yes,Divorced,16,Master,0,Yes
E201690,55,Male,IT,Sales Executive,100659,High,11,6,9,9,2,1,2,4,1,2,No,Divorced,28,Master,1,No
E201691,25,Male,HR,Sales Executive,32877,High,38,12,4,9,4,1,3,1,3,3,Yes,Divorced,8,Bachelor,0,Yes
E201692,58,Female,IT,Laboratory Technician,34239,Medium,13,1,12,1,1,0,4,2,4,4,No,Single,54,Bachelor,1,Yes
E201693,31,Female,Marketing,Developer,106971,Medium,29,14,3,2,7,0,2,4,3,3,No,Divorced,40,Master,2,Yes
E201694,22,Male,R&D,Laboratory Technician,47313,Low,18,16,11,9,8,1,4,4,4,4,No,Divorced,16,Master,2,No
E201695,37,Male,IT,Team Lead,120890,Medium,30,12,3,4,4,0,3,3,4,2,Yes,Single,31,Master,0,Yes
E201696,59,Male,IT,Laboratory Technician,62103,High,24,6,7,2,2,1,3,1,3,3,No,Married,23,Below College,0,No
E201697,40,Female,Sales,Developer,68408,Medium,3,0,11,4,9,0,3,2,3,2,No,Single,2,Master,1,Yes
E201698,34,Female,Sales,Developer,103251,High,12,2,2,4,6,1,1,4,1,1,Yes,Divorced,9,Doctor,2,Yes
E201699,52,Male,Sales,Manager,108771,Low,35,19,14,7,0,0,2,1,3,4,No,Married,27,College,1,No
E201700,54,Male,IT,Data Analyst,146228,Medium,36,17,11,9,9,0,2,2,4,1,No,Single,45,College,0,Yes
E201701,45,Female,HR,Research Scientist,111665,High,2,6,11,8,2,0,3,4,2,2,Yes,Married,54,Bachelor,1,No
E201702,27,Male,R&D,Developer,30534,Medium,15,16,3,7,8,0,2,2,3,2,Yes,Single,59,Master,2,Yes
E201703,55,Female,R&D,Research Scientist,120110,Medium,25,11,1,2,1,0,3,2,3,2,Yes,Single,59,College,2,Yes
E201704,49,Female,Marketing,Sales Executive,63060,Medium,39,15,5,0,8,1,2,1,4,3,No,Married,22,College,2,No
E201705,42,Male,HR,Human Resources,37189,Medium,38,9,11,2,0,1,4,1,2,3,No,Married,44,Doctor,2,Yes
E201706,33,Female,HR,Manager,148431,Low,18,15,8,0,3,0,2,3,1,2,Yes,Married,34,Doctor,2,No
E201707,33,Male,R&D,Team Lead,106067,High,14,19,11,8,9,1,3,3,2,2,No,Married,9,Below College,0,Yes
E201708,21,Male,Finance,Finance Analyst,30967,Medium,31,17,3,2,5,0,2,3,4,3,No,Divorced,33,Below College,1,No
E201709,56,Male,Sales,Research Scientist,101991,High,20,14,10,7,6,1,4,4,4,3,Yes,Single,38,College,1,Yes
E201710,24,Male,Sales,Laboratory Technician,85563,Low,0,10,5,5,2,1,4,3,4,4,Yes,Divorced,56,Bachelor,1,No
E201711,57,Male,R&D,Developer,28660,High,5,17,3,2,8,1,4,2,4,2,Yes,Single,34,College,0,No
E201712,33,Male,HR,Research Scientist,138671,High,26,5,13,8,3,0,3,1,2,3,No,Divorced,35,Bachelor,0,No
E201713,58,Female,Marketing,Finance Analyst,110875,Low,22,0,1,7,4,0,1,2,2,3,Yes,Divorced,58,College,0,Yes
E201714,44,Female,Finance,Developer,149909,Medium,30,6,12,2,7,1,3,1,2,1,No,Single,47,Doctor,0,No
E201715,39,Female,R&D,Team Lead,59823,High,11,11,13,6,2,1,4,1,3,2,Yes,Divorced,26,Master,1,Yes
E201716,21,Female,Sales,Human Resources,75842,High,20,19,5,4,7,1,2,2,4,2,No,Married,7,College,2,No
E201717,58,Male,IT,Laboratory Technician,29616,Medium,1,3,11,1,0,1,4,2,3,3,Yes,Married,45,Below College,2,No
E201718,25,Female,HR,Research Scientist,95976,Medium,4,9,6,7,7,0,1,4,3,1,No,Divorced,48,Bachelor,0,No
E201719,36,Female,IT,Manager,122136,High,8,1,3,0,9,0,1,1,3,4,No,Divorced,45,Bachelor,1,Yes
E201720,44,Female,Marketing,Research Scientist,68738,Low,19,8,11,3,7,1,4,3,1,2,No,Single,27,College,1,No
E201721,47,Male,R&D,Research Scientist,33107,Medium,17,9,10,3,5,0,3,4,3,4,No,Single,12,Bachelor,0,Yes
E201722,21,Female,Sales,Finance Analyst,81404,Medium,21,19,6,9,4,1,1,3,4,2,No,Divorced,17,Below College,1,No
E201723,54,Male,Finance,Finance Analyst,114182,Low,7,10,12,4,8,0,4,4,3,3,No,Single,21,Doctor,2,No
E201724,56,Female,IT,Manager,132081,High,33,13,10,3,5,1,3,1,4,4,No,Married,43,Master,0,No
E201725,24,Male,Finance,Research Scientist,111787,Medium,8,2,7,0,0,0,2,2,1,2,Yes,Married,22,Master,1,Yes
E201726,20,Male,Marketing,Data Analyst,35954,High,6,0,10,6,5,1,3,2,2,4,No,Married,26,Bachelor,1,No
E201727,59,Female,Sales,Team Lead,36943,High,29,6,2,9,0,0,1,1,4,3,No,Single,39,College,1,Yes
E201728,31,Male,IT,Finance Analyst,60725,High,17,3,14,1,5,1,3,2,3,1,No,Single,13,Bachelor,0,No
E201729,55,Male,Marketing,Finance Analyst,65434,Low,26,6,1,9,2,0,3,1,4,1,No,Single,42,Below College,2,Yes
E201730,42,Female,Finance,Data Analyst,105751,High,15,15,4,2,5,1,2,1,3,4,No,Single,42,College,1,Yes
E201731,50,Female,Finance,Developer,30110,High,20,9,1,4,5,1,4,1,2,4,Yes,Divorced,45,Doctor,0,No
E201732,30,Female,IT,Research Scientist,125648,Medium,4,14,9,7,0,0,3,4,4,4,Yes,Divorced,23,Below College,0,No
E201733,29,Male,Sales,Manager,107091,Medium,28,15,4,9,8,0,2,2,3,2,Yes,Divorced,51,Doctor,1,Yes
E201734,22,Male,Finance,Finance Analyst,36462,Low,36,5,9,7,7,0,1,4,4,3,No,Divorced,30,College,0,Yes
E201735,33,Male,R&D,Manager,99232,Low,21,3,14,1,1,1,4,3,2,4,No,Married,55,Doctor,2,Yes
E201736,35,Female,Marketing,Manager,74081,Medium,13,3,12,8,1,1,1,1,2,1,No,Single,17,Below College,2,No
E201737,29,Male,IT,Team Lead,72799,Medium,18,3,5,5,4,1,4,2,2,2,Yes,Married,27,Below College,0,Yes
E201738,48,Male,HR,Finance Analyst,86567,Low,34,16,7,8,9,0,3,3,4,4,Yes,Single,20,Bachelor,1,No
E201739,29,Male,HR,Laboratory Technician,109301,High,23,12,5,3,1,1,3,1,4,2,Yes,Divorced,7,College,2,No
E201740,31,Male,Sales,Developer,71224,Low,5,1,3,2,0,0,4,3,3,4,No,Married,55,Master,1,Yes
E201741,49,Male,R&D,Manager,147425,High,2,19,2,4,1,1,1,4,2,4,No,Single,4,Master,0,Yes
E201742,20,Male,Finance,Finance Analyst,76063,Medium,33,5,13,4,4,1,1,4,3,2,No,Divorced,49,Doctor,2,Yes
E201743,24,Male,HR,Developer,133394,Medium,1,0,13,3,9,1,1,2,4,3,No,Single,31,Master,1,Yes
E201744,39,Female,Sales,Laboratory Technician,75240,Medium,14,7,1,6,6,0,3,3,1,3,Yes,Single,30,Master,0,Yes
E201745,27,Female,Marketing,Finance Analyst,101352,High,36,17,12,7,4,1,4,3,2,1,Yes,Divorced,31,Below College,1,Yes
E201746,31,Female,R&D,Research Scientist,37868,Low,14,3,0,4,0,1,4,4,3,3,Yes,Married,56,Below College,2,Yes
E201747,20,Male,R&D,Manager,95973,High,31,4,1,8,6,0,1,4,2,3,Yes,Single,4,Below College,0,No
E201748,39,Male,Sales,Laboratory Technician,100989,Low,20,4,1,6,5,1,3,2,3,2,Yes,Divorced,18,Master,0,Yes
E201749,47,Female,Sales,Research Scientist,42222,Low,16,14,14,6,6,0,4,1,3,2,No,Single,20,Doctor,1,Yes
E201750,56,Male,Finance,Manager,99794,Low,33,9,4,7,1,1,4,2,1,1,Yes,Single,40,College,1,Yes
E201751,56,Female,Sales,Sales Executive,83924,Medium,31,7,8,3,4,1,1,4,4,4,No,Single,40,Bachelor,0,No
E201752,31,Male,Finance,Human Resources,119854,Low,22,6,0,9,7,0,1,2,2,2,No,Married,53,Doctor,2,No
E201753,56,Male,Finance,Data Analyst,98513,Medium,34,11,3,5,6,1,4,1,4,2,Yes,Married,48,Below College,2,Yes
E201754,47,Female,IT,Manager,148966,Low,36,10,9,4,5,0,3,4,3,2,Yes,Married,47,Doctor,1,No
E201755,34,Female,R&D,Laboratory Technician,74649,Low,36,12,6,0,5,0,2,1,4,3,No,Married,50,College,1,Yes
E201756,25,Female,Marketing,Laboratory Technician,122986,Medium,32,14,10,8,0,1,4,2,1,2,No,Divorced,23,Below College,1,Yes
E201757,39,Female,R&D,Human Resources,132743,Medium,24,16,13,1,0,1,4,1,4,1,No,Married,51,College,2,Yes
E201758,33,Female,R&D,Finance Analyst,103749,High,36,17,9,5,6,1,3,4,3,1,No,Single,38,Bachelor,2,No
E201759,21,Male,IT,Data Analyst,122055,Low,39,7,2,7,2,1,4,4,3,2,Yes,Divorced,9,Doctor,1,No
E201760,28,Male,Finance,Developer,140769,Medium,20,5,7,2,5,1,2,1,1,4,No,Single,16,Bachelor,1,No
E201761,56,Male,Finance,Manager,131218,High,37,10,2,4,4,0,3,2,2,2,Yes,Married,21,Master,0,No
E201762,39,Female,Sales,Finance Analyst,30223,High,39,8,7,6,2,0,2,2,1,1,Yes,Single,9,Doctor,0,No
E201763,45,Female,IT,Research Scientist,68166,Medium,33,4,12,3,5,0,2,2,2,4,Yes,Single,52,Master,0,No
E201764,48,Female,Sales,Developer,59369,Low,18,6,1,4,2,0,4,2,3,3,Yes,Single,25,College,0,Yes
E201765,20,Female,IT,Data Analyst,106379,High,26,14,4,0,7,0,2,3,4,2,No,Single,49,Master,1,No
E201766,54,Female,Sales,Finance Analyst,89392,Low,8,3,3,3,6,1,4,3,3,1,No,Married,36,College,2,Yes
E201767,25,Female,HR,Developer,79526,Low,4,18,10,6,8,0,4,1,1,3,Yes,Single,47,Bachelor,2,No
E201768,56,Male,R&D,Team Lead,32661,High,4,12,8,9,4,0,3,3,1,1,No,Single,43,Below College,0,Yes
E201769,24,Male,R&D,Team Lead,35591,Medium,24,0,2,6,0,1,3,3,4,3,Yes,Single,14,Bachelor,2,Yes
E201770,52,Male,Marketing,Manager,91718,Low,25,0,11,9,9,1,3,3,1,1,Yes,Single,17,Master,0,No
E201771,33,Male,Finance,Manager,75235,Medium,18,13,10,9,7,1,4,1,3,1,No,Married,28,College,1,Yes
E201772,31,Male,Marketing,Manager,27970,High,29,8,4,3,1,1,2,3,4,3,No,Single,45,Master,0,No
E201773,39,Female,HR,Data Analyst,67922,Low,35,11,9,5,5,0,2,2,2,2,No,Divorced,41,Below College,2,Yes
E201774,43,Female,Marketing,Finance Analyst,120398,Medium,15,17,8,4,0,1,3,2,1,1,No,Divorced,56,Doctor,2,Yes
E201775,53,Female,R&D,Research Scientist,50755,Medium,6,8,12,0,5,0,3,1,2,4,Yes,Single,48,Doctor,2,No
E201776,44,Female,Finance,Sales Executive,130399,Low,17,7,5,7,3,1,4,1,4,2,Yes,Single,8,Doctor,1,Yes
E201777,48,Female,HR,Laboratory Technician,140926,Medium,20,13,1,6,4,1,1,1,1,4,Yes,Married,14,Master,0,Yes
E201778,58,Female,R&D,Research Scientist,39416,Medium,30,8,0,4,9,0,1,4,4,1,No,Divorced,15,Doctor,1,Yes
E201779,50,Male,Sales,Finance Analyst,33672,High,0,19,11,9,6,0,4,3,1,3,No,Married,39,College,1,No
E201780,42,Female,IT,Data Analyst,103468,High,2,1,10,9,5,1,1,1,1,2,Yes,Single,25,Below College,0,Yes
E201781,57,Female,HR,Developer,148145,Medium,30,0,0,6,0,0,1,1,1,3,No,Divorced,59,Bachelor,2,Yes
E201782,39,Female,Finance,Research Scientist,66996,Medium,24,12,6,9,8,1,1,1,4,3,Yes,Divorced,11,College,2,No
E201783,42,Female,Marketing,Developer,94095,Low,7,9,13,2,5,1,3,2,4,4,Yes,Married,29,Below College,2,Yes
E201784,35,Male,Marketing,Sales Executive,20064,High,0,7,11,7,5,0,2,1,3,4,Yes,Single,3,Bachelor,2,Yes
E201785,27,Male,HR,Finance Analyst,88835,Low,6,6,1,4,8,0,2,2,3,2,No,Divorced,39,Doctor,1,No
E201786,40,Female,Finance,Finance Analyst,90385,Medium,6,11,6,1,9,0,3,2,4,2,No,Married,22,Bachelor,0,Yes
E201787,20,Male,HR,Laboratory Technician,25639,Low,7,16,0,1,4,1,3,4,4,2,Yes,Divorced,37,Master,0,Yes
E201788,27,Male,Finance,Data Analyst,136723,Medium,18,11,3,3,5,0,3,1,1,4,No,Single,41,Master,0,No
E201789,48,Female,Marketing,Laboratory Technician,31055,High,16,15,9,6,5,0,1,4,3,4,No,Single,20,Doctor,1,No
E201790,51,Female,R&D,Finance Analyst,79220,High,10,9,14,9,6,1,4,1,3,3,No,Single,19,Doctor,2,No
E201791,57,Female,Sales,Laboratory Technician,107594,Medium,10,11,14,3,8,0,4,3,4,3,Yes,Married,13,College,2,Yes
E201792,24,Female,R&D,Human Resources,49427,High,37,10,12,8,4,0,1,1,3,3,No,Single,27,College,0,Yes
E201793,41,Female,Sales,Finance Analyst,136916,Medium,1,13,10,1,4,0,1,1,4,2,No,Married,19,Master,2,Yes
E201794,53,Male,Marketing,Research Scientist,140308,Low,3,19,3,5,3,0,3,1,3,1,No,Divorced,16,Below College,1,Yes
E201795,20,Female,R&D,Human Resources,102516,Medium,27,12,14,3,9,1,3,1,2,4,Yes,Single,2,College,2,Yes
E201796,45,Female,R&D,Research Scientist,84666,Low,32,1,4,5,3,0,2,1,2,2,Yes,Married,1,Below College,2,Yes
E201797,29,Female,HR,Human Resources,84274,Medium,10,19,13,9,7,1,3,1,3,4,Yes,Married,3,Master,2,Yes
E201798,49,Male,IT,Research Scientist,138294,High,2,6,13,8,1,1,1,4,4,1,No,Married,24,College,0,Yes
E201799,37,Female,Marketing,Finance Analyst,30866,Medium,39,0,9,9,9,0,2,3,2,4,Yes,Single,44,Below College,1,Yes
E201800,36,Female,Finance,Manager,23889,Medium,4,2,14,8,7,1,3,4,1,4,No,Married,38,Below College,0,Yes
E201801,45,Female,Marketing,Team Lead,138194,Medium,20,19,14,8,1,0,2,3,4,4,Yes,Single,2,College,1,No
E201802,27,Male,Finance,Team Lead,144714,High,21,11,0,8,0,1,2,4,2,3,No,Single,56,Doctor,0,Yes
E201803,59,Female,Finance,Human Resources,68226,Medium,36,4,6,2,9,0,3,4,1,1,Yes,Divorced,16,Bachelor,1,No
E201804,31,Female,Sales,Team Lead,51335,High,10,11,10,8,8,1,4,1,2,2,Yes,Divorced,29,Doctor,1,Yes
E201805,46,Female,Finance,Developer,70547,Medium,21,2,1,2,7,1,1,4,2,2,No,Single,37,Bachelor,0,No
E201806,27,Male,Finance,Human Resources,46162,Low,12,19,11,9,5,1,1,3,1,2,Yes,Divorced,44,Below College,0,No
E201807,44,Female,HR,Research Scientist,109449,Medium,2,4,14,2,3,1,2,2,1,1,No,Married,4,College,2,No
E201808,23,Female,R&D,Data Analyst,44687,Low,12,0,10,4,1,1,4,3,3,4,No,Single,14,Master,1,Yes
E201809,52,Female,Marketing,Laboratory Technician,118756,High,27,15,14,5,7,1,4,4,2,2,No,Divorced,17,College,1,Yes
E201810,20,Male,Marketing,Research Scientist,30995,High,10,8,12,8,2,0,3,2,1,1,No,Married,44,Doctor,1,No
E201811,38,Female,Finance,Developer,76488,Medium,10,9,10,0,9,1,3,1,3,3,No,Single,45,Bachelor,1,Yes
E201812,50,Female,IT,Data Analyst,22631,High,20,9,12,7,3,0,1,2,1,1,No,Married,17,College,1,No
E201813,35,Female,Marketing,Team Lead,54954,Medium,20,12,1,3,4,1,3,1,3,3,Yes,Single,20,Bachelor,2,Yes
E201814,33,Male,Finance,Developer,25967,High,6,15,7,9,3,0,3,3,3,1,Yes,Divorced,47,Doctor,2,No
E201815,24,Male,Sales,Human Resources,108294,Low,16,19,14,6,7,1,2,2,1,3,Yes,Married,29,Doctor,2,No
E201816,45,Female,Sales,Sales Executive,107278,High,13,3,8,5,8,1,4,2,1,2,Yes,Divorced,41,College,1,No
E201817,47,Male,Sales,Sales Executive,84471,Low,32,13,5,5,0,1,4,2,2,1,Yes,Married,26,Master,0,No
E201818,21,Male,Finance,Team Lead,57116,Medium,10,16,10,6,1,1,3,1,2,3,Yes,Married,42,Master,0,No
E201819,25,Male,HR,Sales Executive,112116,Medium,12,4,0,3,3,1,3,1,3,4,No,Married,38,Bachelor,1,Yes
E201820,28,Female,IT,Sales Executive,54227,Medium,0,12,0,5,0,1,3,3,1,2,No,Married,17,College,2,Yes
E201821,52,Female,Finance,Research Scientist,21942,Low,33,2,13,2,5,1,1,3,2,2,No,Divorced,12,Below College,0,No
E201822,44,Male,HR,Research Scientist,67664,Medium,8,4,10,4,4,1,1,4,3,3,Yes,Married,56,Doctor,0,Yes
E201823,32,Male,HR,Laboratory Technician,48069,Medium,12,15,6,1,6,0,2,1,2,3,No,Divorced,28,Bachelor,2,Yes
E201824,28,Male,Marketing,Finance Analyst,107342,Low,36,18,7,2,5,0,1,3,3,1,No,Married,9,Doctor,1,No
E201825,32,Female,Finance,Team Lead,34407,High,29,18,2,8,2,1,4,2,2,3,No,Single,32,Bachelor,1,Yes
E201826,50,Female,Finance,Sales Executive,133926,Medium,36,16,8,5,4,0,1,2,1,3,No,Single,34,College,1,Yes
E201827,30,Male,HR,Laboratory Technician,79201,High,6,17,3,2,2,1,4,2,4,4,Yes,Married,16,Bachelor,1,No
E201828,23,Male,HR,Team Lead,100093,High,13,17,3,1,8,0,1,3,4,2,No,Single,48,Bachelor,1,Yes
E201829,53,Male,HR,Sales Executive,74348,Medium,5,7,2,4,1,1,1,2,3,3,No,Married,54,Below College,0,No
E201830,57,Male,Marketing,Manager,101981,Medium,33,17,7,9,5,0,2,2,4,3,No,Divorced,31,Bachelor,2,No
E201831,23,Female,Finance,Data Analyst,37878,Low,15,8,8,4,8,0,3,1,4,4,Yes,Single,55,Master,0,Yes
E201832,57,Male,HR,Team Lead,103100,Low,36,18,0,0,9,1,3,1,3,3,Yes,Married,27,Bachelor,0,No
E201833,38,Female,Sales,Finance Analyst,98629,Medium,35,9,1,2,6,0,3,3,4,4,No,Married,29,Bachelor,0,Yes
E201834,25,Male,Finance,Data Analyst,75420,High,5,1,0,6,4,1,2,1,2,2,No,Divorced,1,College,2,No
E201835,53,Male,Marketing,Laboratory Technician,121092,Low,7,16,13,8,1,1,4,4,2,2,Yes,Divorced,27,Bachelor,0,No
E201836,37,Male,Sales,Laboratory Technician,111987,Low,23,12,3,4,1,0,1,3,2,4,Yes,Married,53,Below College,0,No
E201837,32,Male,R&D,Sales Executive,63168,Medium,2,10,9,3,3,1,2,4,1,4,No,Married,32,College,1,No
E201838,42,Male,Finance,Data Analyst,139324,Medium,3,15,6,2,9,0,4,4,2,2,Yes,Married,59,Doctor,2,Yes
E201839,38,Female,R&D,Sales Executive,139409,Medium,31,19,13,9,1,0,2,3,4,2,Yes,Married,11,Master,1,Yes
E201840,30,Male,HR,Team Lead,74862,Medium,0,6,6,8,7,0,2,1,4,4,Yes,Married,53,Master,1,Yes
E201841,20,Male,Marketing,Laboratory Technician,109622,Low,33,2,11,6,9,0,4,1,2,1,No,Married,35,Doctor,0,Yes
E201842,43,Male,HR,Manager,102025,Low,8,15,5,6,6,0,3,3,1,2,Yes,Divorced,2,Bachelor,1,Yes
E201843,26,Female,Marketing,Laboratory Technician,144034,Low,11,18,12,7,6,0,1,4,2,2,Yes,Single,46,Below College,0,Yes
E201844,44,Female,IT,Research Scientist,48004,High,9,19,10,9,2,1,3,3,1,4,No,Married,1,Below College,1,No
E201845,40,Female,HR,Developer,40471,Low,9,15,4,0,6,0,2,3,1,4,No,Married,6,Below College,2,Yes
E201846,34,Female,R&D,Finance Analyst,111820,Low,22,1,10,3,7,0,4,2,2,4,No,Divorced,7,Below College,2,Yes
E201847,20,Male,Marketing,Data Analyst,80167,Medium,5,13,3,4,4,0,2,2,1,1,Yes,Single,2,Bachelor,1,Yes
E201848,31,Male,HR,Sales Executive,122229,Low,23,19,11,4,0,1,3,4,4,4,Yes,Divorced,2,Doctor,0,Yes
E201849,26,Male,Finance,Developer,103828,Low,23,9,12,0,0,1,3,1,2,1,No,Divorced,47,Doctor,0,Yes
E201850,34,Female,Marketing,Developer,85308,Low,20,18,13,2,3,1,3,2,4,4,No,Married,53,Master,0,Yes
E201851,40,Male,Marketing,Human Resources,103969,Medium,30,10,7,1,1,0,1,2,1,4,No,Married,5,Doctor,1,Yes
E201852,38,Male,HR,Finance Analyst,34568,Low,29,17,6,6,6,0,3,4,3,1,No,Divorced,13,Below College,0,Yes
E201853,48,Female,IT,Research Scientist,130960,Low,33,10,10,4,2,0,1,3,2,3,No,Married,19,Bachelor,1,No
E201854,44,Female,HR,Laboratory Technician,29466,High,17,8,10,2,3,1,1,2,3,2,Yes,Married,19,College,2,Yes
E201855,52,Female,R&D,Team Lead,111057,High,11,18,9,7,8,1,3,1,3,4,Yes,Married,47,College,0,No
E201856,51,Male,R&D,Laboratory Technician,77324,High,34,19,0,0,1,1,4,4,3,3,No,Single,1,Below College,1,Yes
E201857,54,Male,Marketing,Research Scientist,122208,High,6,9,5,0,7,0,2,2,3,1,Yes,Single,35,Master,0,Yes
E201858,57,Female,Marketing,Sales Executive,35467,Medium,39,2,13,5,0,0,2,4,4,4,No,Married,57,College,1,Yes
E201859,45,Male,HR,Human Resources,117555,High,24,2,1,0,2,1,1,2,2,1,Yes,Divorced,18,Below College,0,Yes
E201860,30,Female,R&D,Laboratory Technician,95955,Low,5,7,3,3,3,0,1,2,4,1,Yes,Single,49,Bachelor,2,Yes
E201861,54,Female,R&D,Data Analyst,72948,High,0,5,4,5,5,1,1,4,1,1,No,Divorced,57,College,1,Yes
E201862,27,Male,IT,Finance Analyst,36676,Medium,15,19,7,0,0,1,2,1,2,3,No,Married,32,Below College,1,Yes
E201863,33,Female,Finance,Developer,114791,High,3,0,5,8,7,1,1,1,2,1,No,Divorced,32,College,2,Yes
E201864,29,Female,IT,Sales Executive,51514,High,28,19,10,3,1,0,4,3,4,2,No,Divorced,53,Bachelor,2,No
E201865,21,Female,Sales,Research Scientist,128718,Medium,37,5,1,8,4,1,4,2,1,4,Yes,Single,8,Doctor,0,No
E201866,28,Male,IT,Team Lead,42650,Medium,27,1,4,8,5,1,1,3,3,4,Yes,Divorced,11,Doctor,1,No
E201867,22,Female,HR,Team Lead,108290,Medium,21,18,14,5,7,0,2,4,1,2,No,Divorced,20,Bachelor,1,Yes
E201868,40,Female,Finance,Human Resources,97701,Medium,7,6,4,6,2,0,3,3,4,4,Yes,Single,8,Bachelor,0,Yes
E201869,45,Female,HR,Research Scientist,30683,Medium,31,10,5,0,8,1,2,4,4,2,No,Married,28,Doctor,0,Yes
E201870,27,Female,Sales,Sales Executive,118092,Medium,32,10,0,4,4,0,3,1,4,3,No,Divorced,21,Bachelor,1,No
E201871,21,Female,Finance,Data Analyst,79819,Low,12,3,7,2,7,0,3,4,3,1,No,Married,38,Bachelor,2,No
E201872,25,Female,Marketing,Developer,100978,High,26,19,2,9,3,0,1,4,2,3,No,Married,38,Bachelor,0,Yes
E201873,47,Female,R&D,Finance Analyst,24860,High,17,15,4,9,8,0,4,3,1,2,No,Married,6,Doctor,1,No
E201874,48,Male,IT,Manager,23729,Medium,17,4,6,5,7,1,1,2,1,1,Yes,Single,2,Doctor,0,No
E201875,45,Male,HR,Manager,51351,Medium,12,6,2,3,4,0,3,3,3,3,Yes,Married,10,College,2,Yes
E201876,44,Female,Sales,Sales Executive,132704,Low,21,15,13,8,2,1,1,1,4,1,Yes,Divorced,42,Doctor,1,No
E201877,31,Male,R&D,Research Scientist,82744,Low,13,14,9,6,0,0,3,1,1,1,No,Married,9,College,1,No
E201878,24,Male,IT,Manager,44346,Medium,10,4,14,3,4,0,1,1,2,3,No,Married,55,Doctor,1,Yes
E201879,53,Female,R&D,Human Resources,140198,Low,38,0,12,5,4,1,4,2,1,4,Yes,Married,3,Master,2,No
E201880,56,Male,IT,Research Scientist,94155,Low,21,19,14,1,3,0,4,3,4,2,Yes,Divorced,2,College,0,Yes
E201881,34,Female,Marketing,Manager,141449,Medium,35,8,5,2,9,0,2,4,1,3,No,Married,36,Bachelor,2,Yes
E201882,55,Female,Finance,Data Analyst,96700,Medium,16,4,4,6,9,1,3,4,4,3,Yes,Married,8,Master,2,No
E201883,34,Female,R&D,Developer,124414,Medium,31,5,6,3,7,1,3,2,2,4,No,Married,9,Doctor,2,Yes
E201884,42,Female,R&D,Team Lead,26955,Medium,13,2,9,9,2,1,1,1,3,2,No,Single,26,Doctor,1,No
E201885,25,Female,R&D,Research Scientist,85642,High,28,5,14,6,9,0,2,2,4,3,No,Divorced,34,Master,2,No
E201886,40,Male,Finance,Team Lead,146499,High,5,7,10,8,8,0,4,4,4,1,Yes,Single,48,Below College,1,Yes
E201887,42,Female,Sales,Team Lead,90290,Medium,3,5,2,4,2,0,1,1,1,2,No,Divorced,30,Bachelor,1,No
E201888,35,Male,IT,Manager,64293,Low,10,15,12,0,3,1,2,2,3,4,No,Married,38,College,0,Yes
E201889,34,Female,Marketing,Research Scientist,81336,Medium,39,15,13,4,5,0,4,4,4,3,Yes,Divorced,8,Master,0,No
